text,label
"From: Phòng CNTT <no-reply@company.vn>
Subject: Thông báo giao hàng
Vui lòng xem thông tin trong cổng thông tin nội bộ. Nếu cần hỗ trợ, hãy liên hệ bộ phận phụ trách qua kênh chính thức. Nếu không yêu cầu thao tác này, hãy liên hệ bộ phận hỗ trợ.",0
"From: PayPal Support <support@security-alert.xyz>
Subject: Thông báo hoàn tiền - xác nhận thông tin
Bạn được chọn nhận phần thưởng. Hãy cung cấp thông tin tài khoản và xác nhận tại https://security-alert.xyz/account/confirm để nhận tiền.",1
"From: Bộ phận nhân sự <no-reply@company.vn>
Subject: Thông báo lịch học tuần này
Đây là thông báo định kỳ. Bạn không cần cung cấp mật khẩu, mã OTP hoặc thông tin thẻ qua email.",0
"From: Dịch vụ khách hàng <no-reply@shop.vn>
Subject: Nhắc lịch gia hạn dịch vụ
Biên nhận được gửi để bạn lưu trữ. Nếu có sai lệch, liên hệ bộ phận chăm sóc khách hàng theo thông tin trên website chính thức.",0
"From: Vietcombank Security <security@billing-confirm.loan>
Subject: Urgent: unusual login detected
Bạn được chọn nhận phần thưởng. Hãy cung cấp thông tin tài khoản và xác nhận tại https://billing-confirm.loan/billing/update để nhận tiền. !!! Hành động ngay lập tức!!!",1
"From: Customer Care Vietcombank <service@account-review.xyz>
Subject: Tài khoản hết hạn hôm nay
Vui lòng xác minh tài khoản ngay lập tức để tránh bị khóa. Hãy nhập mật khẩu và mã OTP tại https://account-review.xyz/account/confirm.",1
"From: Ban quản trị hệ thống <no-reply@company.vn>
Subject: Thông báo lịch học tuần này
Thông tin chi tiết đã được cập nhật trên hệ thống. Bạn có thể đăng nhập bằng cách tự mở ứng dụng hoặc trang web quen thuộc.",0
"From: Apple Support <support@confirm-access.xyz>
Subject: Final notice: verify your account
Vui lòng xác minh tài khoản ngay lập tức để tránh bị khóa. Hãy nhập mật khẩu và mã OTP tại http://45.76.123.9/login.",1
"From: Ban quản trị hệ thống <no-reply@company.vn>
Subject: Tài liệu cuộc họp
Xin vui lòng kiểm tra lịch và phản hồi trước thời hạn ghi trong thông báo. Cảm ơn bạn. Tham khảo: https://portal.company.vn/",0
"From: Vietcombank Support <support@confirm-access.xyz>
Subject: Bạn đã trúng thưởng
Final notice. Verify your account immediately using https://confirm-access.xyz/security-check or access may be suspended.",1
"From: Customer Care BIDV <service@security-alert.xyz>
Subject: Cảnh báo bảo mật - xác minh ngay
Vui lòng xác minh tài khoản ngay lập tức để tránh bị khóa. Hãy nhập mật khẩu và mã OTP tại https://security-alert.xyz/billing/update.",1
"From: Kế toán <no-reply@company.vn>
Subject: Tài liệu cuộc họp
Đây là thông báo định kỳ. Bạn không cần cung cấp mật khẩu, mã OTP hoặc thông tin thẻ qua email.",0
"From: Microsoft Billing <billing@login-protect.click>
Subject: Bạn đã trúng thưởng
Vui lòng xác minh tài khoản ngay lập tức để tránh bị khóa. Hãy nhập mật khẩu và mã OTP tại https://login-protect.click/billing/update.",1
"From: PayPal Support <support@service-update.top>
Subject: Thông báo hoàn tiền - xác nhận thông tin
Bạn được chọn nhận phần thưởng. Hãy cung cấp thông tin tài khoản và xác nhận tại https://service-update.top/account/confirm để nhận tiền.",1
"From: Ban quản trị hệ thống <no-reply@company.vn>
Subject: Nhắc lịch gia hạn dịch vụ
Hệ thống sẽ được bảo trì trong thời gian dự kiến. Một số chức năng có thể tạm thời không sử dụng được.",0
"From: Kế toán <no-reply@company.vn>
Subject: Thông báo giao hàng
Thông tin chi tiết đã được cập nhật trên hệ thống. Bạn có thể đăng nhập bằng cách tự mở ứng dụng hoặc trang web quen thuộc. Nếu không yêu cầu thao tác này, hãy liên hệ bộ phận hỗ trợ. Tham khảo: https://company.vn/account",0
"From: MoMo Security <security@mail-security.club>
Subject: Yêu cầu cập nhật thông tin thanh toán
Khoản hoàn tiền đang chờ xử lý. Vui lòng xác nhận số thẻ, CVV và mã xác minh tại https://mail-security.club/account/confirm. !!! Hành động ngay lập tức!!!",1
"From: Customer Care Techcombank <service@login-protect.click>
Subject: Tài khoản hết hạn hôm nay
Final notice. Verify your account immediately using https://login-protect.click/security-check or access may be suspended.",1
"From: BIDV Support <support@account-check.click>
Subject: Urgent: unusual login detected
Tài khoản của bạn sẽ bị đình chỉ nếu không hành động ngay. Truy cập http://45.76.123.9/login để xác minh danh tính.",1
"From: Phòng đào tạo <no-reply@university.edu.vn>
Subject: Xác nhận đăng ký
Thông tin chi tiết đã được cập nhật trên hệ thống. Bạn có thể đăng nhập bằng cách tự mở ứng dụng hoặc trang web quen thuộc. Tham khảo: https://portal.university.edu.vn/",0
"From: BIDV Billing <billing@mail-security.club>
Subject: Cảnh báo bảo mật - xác minh ngay
Bạn được chọn nhận phần thưởng. Hãy cung cấp thông tin tài khoản và xác nhận tại http://45.76.123.9/login để nhận tiền. Your accunt must be verfy today.",1
"From: BIDV Billing <billing@account-review.xyz>
Subject: Security alert: act now
Final notice. Verify your account immediately using http://account-review.xyz/verify or access may be suspended.",1
"From: BIDV Support <support@support-center.club>
Subject: Security alert: act now
Chúng tôi phát hiện hoạt động bất thường. Bạn phải xác minh thông tin đăng nhập trong 24 giờ tại https://support-center.club/security-check. !!! Hành động ngay lập tức!!!",1
"From: Customer Care Amazon <service@secure-account.xyz>
Subject: Security alert: act now
Tài khoản của bạn sẽ bị đình chỉ nếu không hành động ngay. Truy cập https://secure-account.xyz/billing/update để xác minh danh tính.",1
"From: Ban quản trị hệ thống <no-reply@company.vn>
Subject: Thông báo lịch học tuần này
Vui lòng xem thông tin trong cổng thông tin nội bộ. Nếu cần hỗ trợ, hãy liên hệ bộ phận phụ trách qua kênh chính thức.",0
"From: BIDV Security <security@secure-account.xyz>
Subject: Bạn đã trúng thưởng
Tài khoản của bạn sẽ bị đình chỉ nếu không hành động ngay. Truy cập https://secure-account.xyz/billing/update để xác minh danh tính.",1
"From: Techcombank Billing <billing@account-review.xyz>
Subject: Bạn đã trúng thưởng
Tài khoản của bạn sẽ bị đình chỉ nếu không hành động ngay. Truy cập https://account-review.xyz/security-check để xác minh danh tính. !!! Hành động ngay lập tức!!!",1
"From: Vietcombank Billing <billing@login-protect.click>
Subject: Yêu cầu cập nhật thông tin thanh toán
Chúng tôi phát hiện hoạt động bất thường. Bạn phải xác minh thông tin đăng nhập trong 24 giờ tại http://login-protect.click/verify.",1
"From: Bộ phận nhân sự <no-reply@company.vn>
Subject: Thông báo lịch học tuần này
Biên nhận được gửi để bạn lưu trữ. Nếu có sai lệch, liên hệ bộ phận chăm sóc khách hàng theo thông tin trên website chính thức. Tham khảo: https://portal.company.vn/",0
"From: Dịch vụ khách hàng <no-reply@shop.vn>
Subject: Xác nhận đăng ký
Biên nhận được gửi để bạn lưu trữ. Nếu có sai lệch, liên hệ bộ phận chăm sóc khách hàng theo thông tin trên website chính thức. Mọi thay đổi quan trọng sẽ được thông báo trên hệ thống chính thức. Tham khảo: https://shop.vn/support",0
"From: Microsoft Support <support@verify-login.top>
Subject: Urgent: unusual login detected
Khoản hoàn tiền đang chờ xử lý. Vui lòng xác nhận số thẻ, CVV và mã xác minh tại http://103.21.55.18/billing/update.",1
"From: Phòng hành chính <no-reply@university.edu.vn>
Subject: Xác nhận đăng ký
Hệ thống sẽ được bảo trì trong thời gian dự kiến. Một số chức năng có thể tạm thời không sử dụng được. Nếu không yêu cầu thao tác này, hãy liên hệ bộ phận hỗ trợ.",0
"From: Customer Care BIDV <service@verify-user.top>
Subject: Urgent: unusual login detected
Tài khoản của bạn sẽ bị đình chỉ nếu không hành động ngay. Truy cập https://verify-user.top/security-check để xác minh danh tính.",1
"From: Kế toán <no-reply@company.vn>
Subject: Thông báo lịch học tuần này
Thông tin chi tiết đã được cập nhật trên hệ thống. Bạn có thể đăng nhập bằng cách tự mở ứng dụng hoặc trang web quen thuộc. Bạn có thể bỏ qua email này nếu thông tin đã được cập nhật.",0
"From: Phòng hành chính <no-reply@university.edu.vn>
Subject: Thông báo bảo trì hệ thống
Vui lòng xem thông tin trong cổng thông tin nội bộ. Nếu cần hỗ trợ, hãy liên hệ bộ phận phụ trách qua kênh chính thức.",0
"From: Ban quản trị hệ thống <no-reply@company.vn>
Subject: Lịch họp ngày mai
Xin vui lòng kiểm tra lịch và phản hồi trước thời hạn ghi trong thông báo. Cảm ơn bạn. Tham khảo: https://company.vn/account",0
"From: Phòng CNTT <no-reply@company.vn>
Subject: Xác nhận đăng ký
Hệ thống sẽ được bảo trì trong thời gian dự kiến. Một số chức năng có thể tạm thời không sử dụng được. Không gửi thông tin đăng nhập cho bất kỳ ai.",0
"From: Vietcombank Billing <billing@account-review.xyz>
Subject: Tài khoản hết hạn hôm nay
Vui lòng xác minh tài khoản ngay lập tức để tránh bị khóa. Hãy nhập mật khẩu và mã OTP tại http://account-review.xyz/verify. !!! Hành động ngay lập tức!!!",1
"From: Customer Care Amazon <service@account-review.xyz>
Subject: Tài khoản hết hạn hôm nay
Vui lòng xác minh tài khoản ngay lập tức để tránh bị khóa. Hãy nhập mật khẩu và mã OTP tại https://account-review.xyz/billing/update.",1
"From: Bộ phận nhân sự <no-reply@company.vn>
Subject: Xác nhận đăng ký
Biên nhận được gửi để bạn lưu trữ. Nếu có sai lệch, liên hệ bộ phận chăm sóc khách hàng theo thông tin trên website chính thức.",0
"From: Customer Care Apple <service@secure-account.xyz>
Subject: Tài khoản hết hạn hôm nay
Khoản hoàn tiền đang chờ xử lý. Vui lòng xác nhận số thẻ, CVV và mã xác minh tại http://45.76.123.9/verify.",1
"From: Phòng CNTT <no-reply@company.vn>
Subject: Xác nhận đăng ký
Đây là thông báo định kỳ. Bạn không cần cung cấp mật khẩu, mã OTP hoặc thông tin thẻ qua email. Mọi thay đổi quan trọng sẽ được thông báo trên hệ thống chính thức.",0
"From: Microsoft Security <security@support-center.club>
Subject: Khẩn cấp: tài khoản của bạn sắp bị khóa
Chúng tôi phát hiện hoạt động bất thường. Bạn phải xác minh thông tin đăng nhập trong 24 giờ tại https://support-center.club/login. Your accunt must be verfy today.",1
"From: Vietcombank Security <security@security-alert.xyz>
Subject: Xác minh tài khoản để tránh đình chỉ
Chúng tôi phát hiện hoạt động bất thường. Bạn phải xác minh thông tin đăng nhập trong 24 giờ tại https://security-alert.xyz/login.",1
"From: Phòng đào tạo <no-reply@university.edu.vn>
Subject: Xác nhận đăng ký
Biên nhận được gửi để bạn lưu trữ. Nếu có sai lệch, liên hệ bộ phận chăm sóc khách hàng theo thông tin trên website chính thức.",0
"From: Techcombank Security <security@login-protect.click>
Subject: Urgent: unusual login detected
Vui lòng xác minh tài khoản ngay lập tức để tránh bị khóa. Hãy nhập mật khẩu và mã OTP tại https://login-protect.click/login.",1
"From: Microsoft Security <security@support-center.club>
Subject: Xác minh tài khoản để tránh đình chỉ
Bạn được chọn nhận phần thưởng. Hãy cung cấp thông tin tài khoản và xác nhận tại http://support-center.club/verify để nhận tiền.",1
